lineage,sense,BP,RI,DVG_type,read_counts_virema,read_counts_ditector,pBP_virema,pRI_virema,pBP_ditector,pRI_ditector,rpht_virema,rpht_ditector,length_dvg,p(real),strain,rep,program
M,neg,8735,842,Deletion_reverse,1,0,0.000643501,0.000782473,0,0.000314564,0.635291726,0,2245,0.743897888,B,4,virema
M,neg,8798,6927,Deletion_reverse,1,0,0.000244141,0.000358423,0,0.000356888,0.635291726,0,8267,0.618459485,B,4,virema
M,neg,8808,7846,Deletion_reverse,1,0,0.000231965,0.000638162,0,0.000585823,0.635291726,0,9176,0.70982196,B,4,virema
M,neg,8812,8810,Deletion_reverse,1,0,0.000230097,0.000232072,0,0.000241371,0.635291726,0,10136,0.532616562,B,4,virema
M,neg,8819,9789,Insertion_reverse,1,0,0.000248694,0.000473261,0,0.000428449,0.635291726,0,11108,0.760741912,B,4,virema
M,neg,8820,8818,Deletion_reverse,1,0,0.000248571,0.000252653,0,0.000252207,0.635291726,0,10136,0.765854475,B,4,virema
M,neg,8821,8819,Deletion_reverse,1,0,0.000247341,0.000248694,0,0.000248201,0.635291726,0,10136,0.768487149,B,4,virema
M,neg,8829,5298,Deletion_reverse,1,0,0.000249501,0.000596659,0,0.000340716,0.635291726,0,6607,0.788441903,B,4,virema
M,neg,8836,8834,Deletion_reverse,1,0,0.000253036,0.000252908,0,0.000243962,0.635291726,0,10136,0.717025497,B,4,virema
M,neg,8847,8845,Deletion_reverse,1,0,0.000318674,0.0003125,0,0.00026441,0.635291726,0,10136,0.551094542,B,4,virema
M,neg,8848,8845,Deletion_reverse,1,0,0.000317864,0.0003125,0,0.00026441,0.635291726,0,10135,0.746027132,B,4,virema
M,neg,8877,8874,Deletion_reverse,1,0,0.000303398,0.000304414,0,0.000311818,0.635291726,0,10135,0.711015741,B,4,virema
M,neg,8927,8924,Deletion_reverse,1,0,0.000497512,0.000505306,0,0.000503271,0.635291726,0,10135,0.607765049,B,4,virema
M,neg,8933,3758,Deletion_reverse,1,0,0.000455166,0.000512295,0,0.000508906,0.635291726,0,4963,0.568308155,B,4,virema
M,neg,8940,8937,Deletion_reverse,1,0,0.000464468,0.000459348,0,0.000457247,0.635291726,0,10135,0.879943843,B,4,virema
M,neg,8946,7684,Deletion_reverse,1,0,0.000460617,0.003448276,0,0.001041667,0.635291726,0,8876,0.632067747,B,4,virema
M,neg,8949,6094,Deletion_reverse,1,0,0.000460829,0.000638978,0,0.000365497,0.635291726,0,7283,0.767845444,B,4,virema
M,neg,8973,8948,Deletion_reverse,1,0,0.000453515,0.000458295,0,0.00045683,0.635291726,0,10113,0.869940127,B,4,virema
M,neg,8984,8981,Deletion_reverse,1,0,0.000422119,0.000421763,0,0.000326264,0.635291726,0,10135,0.83965617,B,4,virema
M,neg,8995,3230,Deletion_reverse,1,0,0.000426803,0.000802568,0,0.000640615,0.635291726,0,4373,0.77381851,B,4,virema
M,neg,899,8015,Insertion_reverse,1,0,0.000509944,0.000473037,0,0.000461681,0.635291726,0,17254,0.895287891,B,4,virema
M,neg,9022,5964,Deletion_reverse,1,0,0.000477555,0.001153403,0,0.000457666,0.635291726,0,7080,0.73006553,B,4,virema
M,neg,9032,9030,Deletion_reverse,1,0,0.000480769,0.000477099,0,0.000322165,0.635291726,0,10136,0.857474081,B,4,virema
M,neg,9046,9043,Deletion_reverse,1,0,0.000559597,0.000553097,0,0.00035461,0.635291726,0,10135,0.83064958,B,4,virema
M,neg,914,578,Deletion_reverse,1,0,0.000542005,0.001412429,0,0.000655308,0.635291726,0,9802,0.702196729,B,4,virema
M,neg,9185,9183,Deletion_reverse,1,0,0.000420521,0.000420698,0,0.000380952,0.635291726,0,10136,0.716452375,B,4,virema
M,neg,9198,9196,Deletion_reverse,1,0,0.000487329,0.00048852,0,0.000467727,0.635291726,0,10136,0.905159492,B,4,virema
M,neg,9221,9689,Insertion_reverse,1,0,0.000452489,0.000591716,0,0.000445236,0.635291726,0,10606,0.509020159,B,4,virema
M,neg,9224,2442,Deletion_reverse,1,0,0.000443853,0.004950495,0,0.000699301,0.635291726,0,3356,0.775718238,B,4,virema
M,neg,9254,9254,Insertion_reverse,1,0,0.000389105,0.000389105,0,0.000386548,0.635291726,0,10138,0.753216987,B,4,virema
M,neg,9266,8630,Deletion_reverse,1,0,0.000405844,0.000419639,0,0.000400481,0.635291726,0,9502,0.672123677,B,4,virema
M,neg,9293,9290,Deletion_reverse,1,0,0.000740741,0.000743494,0,0.000574383,0.635291726,0,10135,0.832383541,B,4,virema
M,neg,9303,9301,Deletion_reverse,1,0,0.000730994,0.000734754,0,0.000569476,0.635291726,0,10136,0.840575982,B,4,virema
M,neg,9355,3467,Deletion_reverse,1,0,0.000965251,0.000529942,0,0.000415628,0.635291726,0,4250,0.530367667,B,4,virema
M,neg,9372,4156,Deletion_reverse,1,0,0.000965251,0.000539957,0,0.000502513,0.635291726,0,4922,0.799259436,B,4,virema
M,neg,9434,9432,Deletion_reverse,1,0,0.000746826,0.000746826,0,0.000745712,0.635291726,0,10136,0.801135994,B,4,virema
M,neg,9458,9456,Deletion_reverse,1,0,0.000641849,0.000646412,0,0.000452899,0.635291726,0,10136,0.722347487,B,4,virema
M,neg,9473,9592,Insertion_reverse,1,0,0.000401768,0.000429185,0,0.0003465,0.635291726,0,10257,0.586639827,B,4,virema
M,neg,9475,9473,Deletion_reverse,1,0,0.000393082,0.000401768,0,0.000404694,0.635291726,0,10136,0.5800702,B,4,virema
M,neg,9494,9588,Insertion_reverse,1,0,0.000346141,0.000427168,0,0.000345304,0.635291726,0,10232,0.730395366,B,4,virema
M,neg,9500,9498,Deletion_reverse,1,0,0.000353857,0.000363636,0,0.000359454,0.635291726,0,10136,0.723391593,B,4,virema
M,neg,9515,9645,Insertion_reverse,1,0,0.000539374,0.000432526,0,0.000434216,0.635291726,0,10268,0.561200725,B,4,virema
M,neg,9528,9526,Deletion_reverse,1,0,0.00052687,0.000527148,0,0.000475737,0.635291726,0,10136,0.865287303,B,4,virema
M,neg,9536,2881,Deletion_reverse,1,0,0.00049776,0.000634115,0,0.000572738,0.635291726,0,3483,0.596037906,B,4,virema
M,neg,9538,9540,Insertion_reverse,1,0,0.000490436,0.000484262,0,0.000441306,0.635291726,0,10140,0.594509528,B,4,virema
M,neg,9539,4357,Deletion_reverse,1,0,0.000486381,0.000407,0,0.000397456,0.635291726,0,4956,0.882385463,B,4,virema
M,neg,9560,9558,Deletion_reverse,1,0,0.000475737,0.000478011,0,0.000372717,0.635291726,0,10136,0.517660437,B,4,virema
M,neg,9569,9565,Deletion_reverse,1,0,0.000452489,0.000462321,0,0.000359454,0.635291726,0,10134,0.811617372,B,4,virema
M,neg,9577,3296,Deletion_reverse,1,0,0.000434972,0.000656168,0,0.000449843,0.635291726,0,3857,0.648559847,B,4,virema
M,neg,9584,9581,Deletion_reverse,1,0,0.000429369,0.000430108,0,0.000338753,0.635291726,0,10135,0.812031119,B,4,virema
M,neg,9592,3028,Deletion_reverse,1,0,0.000429185,0.000367782,0,0.000287439,0.635291726,0,3574,0.55876183,B,4,virema
M,neg,9603,9601,Deletion_reverse,1,0,0.000471476,0.000468384,0,0.000373134,0.635291726,0,10136,0.805433404,B,4,virema
M,neg,9606,9603,Deletion_reverse,1,0,0.000470588,0.000471476,0,0.000375799,0.635291726,0,10135,0.739984648,B,4,virema
M,neg,9608,9605,Deletion_reverse,1,0,0.000470367,0.000471032,0,0.000375657,0.635291726,0,10135,0.653836165,B,4,virema
M,neg,960,957,Deletion_reverse,1,0,0.00058072,0.000575043,0,0.000573723,0.635291726,0,10135,0.842667824,B,4,virema
M,neg,9611,9608,Deletion_reverse,1,0,0.000476872,0.000470367,0,0.00035727,0.635291726,0,10135,0.798529984,B,4,virema
M,neg,962,960,Deletion_reverse,1,0,0.000581058,0.00058072,0,0.000574713,0.635291726,0,10136,0.814756801,B,4,virema
M,neg,9677,9675,Deletion_reverse,1,0,0.000520562,0.000521105,0,0.000401123,0.635291726,0,10136,0.820142312,B,4,virema
M,neg,9694,9692,Deletion_reverse,1,0,0.000584112,0.000584795,0,0.000436872,0.635291726,0,10136,0.63114478,B,4,virema
M,neg,9715,6171,Deletion_reverse,1,0,0.000807754,0.000375516,0,0.000278319,0.635291726,0,6594,0.685203197,B,4,virema
M,neg,9717,7680,Deletion_reverse,1,0,0.000801925,0.003021148,0,0.000570451,0.635291726,0,8101,0.754177799,B,4,virema
M,neg,9719,9717,Deletion_reverse,1,0,0.000792393,0.000801925,0,0.000626174,0.635291726,0,10136,0.839182117,B,4,virema
M,neg,9723,9723,Insertion_reverse,1,0,0.000790514,0.000790514,0,0.000633312,0.635291726,0,10138,0.83655356,B,4,virema
M,neg,9733,9733,Insertion_reverse,1,0,0.000754148,0.000754148,0,0.000576037,0.635291726,0,10138,0.575895449,B,4,virema
M,neg,9737,9482,Deletion_reverse,1,0,0.000748503,0.000362976,0,0.000381825,0.635291726,0,9883,0.592150097,B,4,virema
M,neg,9750,9721,Deletion_reverse,1,0,0.000723066,0.000791766,0,0.000621504,0.635291726,0,10109,0.778738426,B,4,virema
M,neg,9758,9860,Insertion_reverse,1,0,0.000712251,0.000892857,0,0.000603865,0.635291726,0,10240,0.710576637,B,4,virema
M,neg,9807,6395,Deletion_reverse,1,0,0.000558971,0.000383583,0,0.00043592,0.635291726,0,6726,0.87248327,B,4,virema
M,neg,9828,9924,Insertion_reverse,1,0,0.000938967,0.000617284,0,0.000570125,0.635291726,0,10234,0.597904589,B,4,virema
M,neg,9835,9833,Deletion_reverse,1,0,0.000913242,0.000921659,0,0.000594884,0.635291726,0,10136,0.734092435,B,4,virema
M,neg,9849,9847,Deletion_reverse,1,0,0.000908265,0.000915751,0,0.00061237,0.635291726,0,10136,0.784497856,B,4,virema
M,neg,9966,8603,Deletion_reverse,1,0,0.000976563,0.000651042,0,0.000383877,0.635291726,0,8775,0.546525099,B,4,virema
M,neg,9996,9994,Deletion_reverse,1,0,0.000586166,0.000587544,0,0.000577034,0.635291726,0,10136,0.58469972,B,4,virema
M,neg,137,135,Deletion_reverse,1,0,0.018867925,0.018867925,0,0.018867925,16.78415576,0,10136,0.511586006,B,5,virema
M,neg,5367,5361,Deletion_reverse,1,0,0.01,0.009803922,0,0.01,16.78415576,0,10132,0.743330116,B,5,virema
M,neg,6104,6100,Deletion_reverse,1,0,0.015873016,0.016393443,0,0.01010101,16.78415576,0,10134,0.743330116,B,5,virema
M,neg,6108,6106,Deletion_reverse,1,0,0.015873016,0.016129032,0,0.009803922,16.78415576,0,10136,0.569778603,B,5,virema
M,neg,9229,9227,Deletion_reverse,1,0,0.01369863,0.013513514,0,0.013513514,16.78415576,0,10136,0.649280161,B,5,virema
M,neg,9437,5095,Deletion_reverse,1,0,0.023255814,0.015384615,0,0.00952381,16.78415576,0,5796,0.746652629,B,5,virema
M,neg,5237,5235,Deletion_reverse,1,0,0.025,0.026315789,0,0.024390244,78.24726135,0,10135,0.698292887,A,6,virema
M,neg,3047,3045,Deletion_reverse,1,0,0.034482759,0.034482759,0,0.021276596,41.42502071,0,10136,0.747557551,B,6,virema
M,neg,4543,4543,Insertion_reverse,1,0,0.033333333,0.033333333,0,0.034482759,41.42502071,0,10138,0.552747,B,6,virema
M,neg,5228,5226,Deletion_reverse,1,0,0.043478261,0.071428571,0,0.025641026,41.42502071,0,10136,0.502777438,B,6,virema
M,neg,6625,6623,Deletion_reverse,1,0,0.027027027,0.027027027,0,0.027027027,41.42502071,0,10136,0.53918679,B,6,virema
M,neg,6644,7816,Insertion_reverse,1,0,0.023255814,0.033333333,0,0.032258065,41.42502071,0,11310,0.515971449,B,6,virema
M,neg,2313,2310,Deletion_reverse,1,0,0.003571429,0.003508772,0,0.003115265,4.440300164,0,10134,0.76875574,A,7,virema
M,neg,2330,2330,Insertion_reverse,1,0,0.003367003,0.003367003,0,0.003194888,4.440300164,0,10137,0.789123786,A,7,virema
M,neg,5262,5260,Deletion_reverse,1,0,0.002506266,0.002506266,0,0.001219512,4.440300164,0,10135,0.853927983,A,7,virema
M,neg,5839,8499,Insertion_reverse,1,0,0.004926108,0.004166667,0,0.001510574,4.440300164,0,12797,0.581987393,A,7,virema
M,neg,7822,7967,Insertion_reverse,1,0,0.002398082,0.026315789,0,0.004098361,4.440300164,0,10282,0.722224652,A,7,virema
M,neg,853,853,Insertion_reverse,1,0,0.002415459,0.002415459,0,0.001290323,4.440300164,0,10137,0.670699288,A,7,virema
M,neg,949,946,Deletion_reverse,1,0,0.002257336,0.002227171,0,0.002227171,4.440300164,0,10134,0.739954897,A,7,virema
M,neg,9719,9717,Deletion_reverse,1,0,0.004201681,0.004201681,0,0.001901141,4.440300164,0,10135,0.820739606,A,7,virema
M,neg,9987,9984,Deletion_reverse,1,0,0.007194245,0.007246377,0,0.002604167,4.440300164,0,10134,0.822902216,A,7,virema
M,neg,136,7317,Insertion_reverse,1,0,0.002325581,0.001206273,0,0.00127551,2.616499647,0,17319,0.594273166,B,7,virema
M,neg,1546,1544,Deletion_reverse,1,0,0.002604167,0.002631579,0,0.002538071,2.616499647,0,10136,0.817832511,B,7,virema
M,neg,1583,1636,Insertion_reverse,1,0,0.002583979,0.004784689,0,0.004366812,2.616499647,0,10191,0.753112843,B,7,virema
M,neg,211,208,Deletion_reverse,1,0,0.001779359,0.001776199,0,0.001776199,2.616499647,0,10135,0.717592937,B,7,virema
M,neg,2905,5295,Insertion_reverse,1,0,0.002325581,0.002386635,0,0.001156069,2.616499647,0,12528,0.705841117,B,7,virema
M,neg,2966,2963,Deletion_reverse,1,0,0.001236094,0.001240695,0,0.001122334,2.616499647,0,10135,0.822902216,B,7,virema
M,neg,311,309,Deletion_reverse,1,0,0.008547009,0.008695652,0,0.008474576,2.616499647,0,10136,0.55211518,B,7,virema
M,neg,3262,3260,Deletion_reverse,1,0,0.002380952,0.002380952,0,0.001890359,2.616499647,0,10136,0.565927482,B,7,virema
M,neg,3285,5964,Insertion_reverse,1,0,0.00304878,0.005050505,0,0.001818182,2.616499647,0,12817,0.734151058,B,7,virema
M,neg,3410,3407,Deletion_reverse,1,0,0.001295337,0.001310616,0,0.001333333,2.616499647,0,10135,0.817832511,B,7,virema
M,neg,3430,6563,Insertion_reverse,1,0,0.001190476,0.003367003,0,0.002570694,2.616499647,0,13271,0.525454161,B,7,virema
M,neg,3625,3623,Deletion_reverse,1,0,0.003508772,0.003533569,0,0.003424658,2.616499647,0,10136,0.618158142,B,7,virema
M,neg,4310,4307,Deletion_reverse,1,0,0.003164557,0.003215434,0,0.002217295,2.616499647,0,10135,0.569778603,B,7,virema
M,neg,4392,4390,Deletion_reverse,1,0,0.002941176,0.002932551,0,0.001886792,2.616499647,0,10136,0.853927983,B,7,virema
M,neg,4393,4391,Deletion_reverse,1,0,0.002915452,0.002932551,0,0.001890359,2.616499647,0,10136,0.838615987,B,7,virema
M,neg,4645,4645,Insertion_reverse,1,0,0.002421308,0.002421308,0,0.000957854,2.616499647,0,10138,0.501776319,B,7,virema
M,neg,4788,4786,Deletion_reverse,1,0,0.002257336,0.002262443,0,0.001383126,2.616499647,0,10136,0.647551091,B,7,virema
M,neg,4866,4864,Deletion_reverse,1,0,0.001102536,0.001106195,0,0.001083424,2.616499647,0,10136,0.77249448,B,7,virema
M,neg,5217,5215,Deletion_reverse,1,0,0.00255102,0.002564103,0,0.001269036,2.616499647,0,10136,0.573679739,B,7,virema
M,neg,5236,5233,Deletion_reverse,1,0,0.001996008,0.00212766,0,0.00140056,2.616499647,0,10135,0.502237965,B,7,virema
M,neg,5370,5367,Deletion_reverse,1,0,0.001315789,0.001315789,0,0.001315789,2.616499647,0,10135,0.701944396,B,7,virema
M,neg,5371,5448,Insertion_reverse,1,0,0.001317523,0.002544529,0,0.002188184,2.616499647,0,10215,0.741108487,B,7,virema
M,neg,5428,5425,Deletion_reverse,1,0,0.002358491,0.00234192,0,0.001883239,2.616499647,0,10135,0.822902216,B,7,virema
M,neg,5847,5845,Deletion_reverse,1,0,0.001677852,0.001686341,0,0.001602564,2.616499647,0,10136,0.524866019,B,7,virema
M,neg,6523,6520,Deletion_reverse,1,0,0.009174312,0.009433962,0,0.002570694,2.616499647,0,10135,0.578751278,B,7,virema
M,neg,6669,7519,Insertion_reverse,1,0,0.001675042,0.007407407,0,0.003225806,2.616499647,0,10988,0.748471805,B,7,virema
M,neg,6840,9684,Insertion_reverse,1,0,0.002898551,0.002597403,0,0.001785714,2.616499647,0,12982,0.570614295,B,7,virema
M,neg,6852,6850,Deletion_reverse,1,0,0.002770083,0.002793296,0,0.002531646,2.616499647,0,10136,0.534715687,B,7,virema
M,neg,6907,6905,Deletion_reverse,1,0,0.001845018,0.001845018,0,0.001845018,2.616499647,0,10136,0.797339727,B,7,virema
M,neg,6940,6938,Deletion_reverse,1,0,0.002202643,0.002169197,0,0.002145923,2.616499647,0,10136,0.812820091,B,7,virema
M,neg,7125,7683,Insertion_reverse,1,0,0.003636364,0.014492754,0,0.003636364,2.616499647,0,10696,0.528343825,B,7,virema
M,neg,7257,9386,Insertion_reverse,1,0,0.00245098,0.00591716,0,0.005952381,2.616499647,0,12267,0.689394936,B,7,virema
M,neg,7388,9596,Insertion_reverse,1,0,0.00140647,0.002392344,0,0.001730104,2.616499647,0,12346,0.764367807,B,7,virema
M,neg,7762,7760,Deletion_reverse,1,0,0.005555556,0.005617978,0,0.00245098,2.616499647,0,10136,0.610005054,B,7,virema
M,neg,8016,8014,Deletion_reverse,1,0,0.001992032,0.001890359,0,0.001828154,2.616499647,0,10136,0.792285203,B,7,virema
M,neg,8221,8218,Deletion_reverse,1,0,0.001652893,0.001647446,0,0.001189061,2.616499647,0,10135,0.758490448,B,7,virema
M,neg,8278,8276,Deletion_reverse,1,0,0.002309469,0.002304147,0,0.001402525,2.616499647,0,10136,0.565004215,B,7,virema
M,neg,8343,8340,Deletion_reverse,1,0,0.003412969,0.003484321,0,0.002531646,2.616499647,0,10135,0.797710665,B,7,virema
M,neg,8383,9595,Insertion_reverse,1,0,0.002631579,0.002262443,0,0.001666667,2.616499647,0,11350,0.549353602,B,7,virema
M,neg,8559,307,Deletion_reverse,1,0,0.001213592,0.007462687,0,0.007352941,2.616499647,0,1886,0.50176794,B,7,virema
M,neg,8611,8609,Deletion_reverse,1,0,0.002487562,0.00248139,0,0.001512859,2.616499647,0,10136,0.524776721,B,7,virema
M,neg,864,864,Insertion_reverse,1,0,0.002415459,0.002415459,0,0.001290323,2.616499647,0,10138,0.670699288,B,7,virema
M,neg,8820,8820,Insertion_reverse,1,0,0.000987167,0.000987167,0,0.000985222,2.616499647,0,10138,0.767206562,B,7,virema
M,neg,8848,8845,Deletion_reverse,1,0,0.001340483,0.001317523,0,0.001076426,2.616499647,0,10135,0.677975601,B,7,virema
M,neg,8871,1507,Deletion_reverse,1,0,0.001234568,0.002824859,0,0.002183406,2.616499647,0,2774,0.691165509,B,7,virema
M,neg,8879,8877,Deletion_reverse,1,0,0.001240695,0.001237624,0,0.001278772,2.616499647,0,10136,0.759813871,B,7,virema
M,neg,8962,8959,Deletion_reverse,1,0,0.001926782,0.001960784,0,0.001428571,2.616499647,0,10135,0.792285203,B,7,virema
M,neg,8986,7937,Deletion_reverse,1,0,0.001798561,0.006896552,0,0.002518892,2.616499647,0,9089,0.699747921,B,7,virema
M,neg,9206,9792,Insertion_reverse,1,0,0.002375297,0.002232143,0,0.001956947,2.616499647,0,10724,0.694477526,B,7,virema
M,neg,9377,9377,Insertion_reverse,1,0,0.004901961,0.004901961,0,0.004950495,2.616499647,0,10138,0.835935301,B,7,virema
M,neg,9522,4340,Deletion_reverse,1,0,0.002881844,0.00174216,0,0.001680672,2.616499647,0,4956,0.720013377,B,7,virema
M,neg,9523,9684,Insertion_reverse,1,0,0.002840909,0.002597403,0,0.001785714,2.616499647,0,10299,0.570614295,B,7,virema
M,neg,9528,9526,Deletion_reverse,1,0,0.002785515,0.002777778,0,0.002352941,2.616499647,0,10136,0.853927983,B,7,virema
M,neg,9608,9605,Deletion_reverse,1,0,0.0025,0.0025,0,0.001811594,2.616499647,0,10135,0.720062289,B,7,virema
M,neg,960,957,Deletion_reverse,1,0,0.002257336,0.002227171,0,0.002227171,2.616499647,0,10135,0.739954897,B,7,virema
M,neg,9691,8518,Deletion_reverse,1,0,0.002762431,0.002487562,0,0.001650165,2.616499647,0,8965,0.701342672,B,7,virema
M,neg,9760,9862,Insertion_reverse,1,0,0.003344482,0.002832861,0,0.002624672,2.616499647,0,10240,0.658051436,B,7,virema
M,neg,9856,6579,Deletion_reverse,1,0,0.00462963,0.002932551,0,0.002604167,2.616499647,0,6861,0.792285203,B,7,virema
M,neg,2844,2842,Deletion_reverse,1,0,0.125,0.125,0,0.090909091,166.9449082,0,10135,0.853927983,A,8,virema
M,neg,10012,10005,Deletion_reverse,1,0,0.000443656,0.000444247,0,0.000429185,0.985522672,0,10130,0.771119463,A,9,virema
M,neg,10037,10035,Deletion_reverse,1,0,0.00043554,0.00043122,0,0.000429369,0.985522672,0,10135,0.735997251,A,9,virema
M,neg,10040,10038,Deletion_reverse,1,0,0.00043554,0.000433651,0,0.000431965,0.985522672,0,10135,0.619918851,A,9,virema
M,neg,10041,10038,Deletion_reverse,1,0,0.00043592,0.000433651,0,0.000431965,0.985522672,0,10134,0.619918851,A,9,virema
M,neg,2316,2314,Deletion_reverse,1,0,0.001003009,0.00101626,0,0.000918274,0.985522672,0,10135,0.767283179,A,9,virema
M,neg,2323,2321,Deletion_reverse,1,0,0.000971817,0.000965251,0,0.000896057,0.985522672,0,10135,0.776691663,A,9,virema
M,neg,2331,2329,Deletion_reverse,1,0,0.000935454,0.00093985,0,0.000881057,0.985522672,0,10135,0.773369833,A,9,virema
M,neg,4861,4859,Deletion_reverse,1,0,0.00029129,0.000291971,0,0.000239578,0.985522672,0,10135,0.668235415,A,9,virema
M,neg,4867,4865,Deletion_reverse,1,0,0.000289184,0.0002886,0,0.000229674,0.985522672,0,10135,0.706305909,A,9,virema
M,neg,4992,4989,Deletion_reverse,1,0,0.000895255,0.000896057,0,0.000350754,0.985522672,0,10134,0.700482624,A,9,virema
M,neg,5044,5042,Deletion_reverse,1,0,0.000315259,0.000313578,0,0.000293169,0.985522672,0,10135,0.656367728,A,9,virema
M,neg,5061,5059,Deletion_reverse,1,0,0.000305064,0.00030581,0,0.000299043,0.985522672,0,10135,0.728407582,A,9,virema
M,neg,5212,5209,Deletion_reverse,1,0,0.000281452,0.000287109,0,0.000241022,0.985522672,0,10134,0.762309664,A,9,virema
M,neg,5237,5235,Deletion_reverse,1,0,0.000274725,0.000274424,0,0.000254907,0.985522672,0,10135,0.6029839,A,9,virema
M,neg,5318,5316,Deletion_reverse,1,0,0.00088968,0.000892061,0,0.000295072,0.985522672,0,10135,0.733822755,A,9,virema
M,neg,5365,5362,Deletion_reverse,1,0,0.000277162,0.000277162,0,0.000278629,0.985522672,0,10134,0.714028819,A,9,virema
M,neg,5395,5393,Deletion_reverse,1,0,0.000751315,0.000749625,0,0.000328731,0.985522672,0,10135,0.505083414,A,9,virema
M,neg,5415,9913,Insertion_reverse,1,0,0.000863558,0.003246753,0,0.000570776,0.985522672,0,14635,0.756057724,A,9,virema
M,neg,5446,5446,Insertion_reverse,1,0,0.00101833,0.00101833,0,0.000537634,0.985522672,0,10137,0.844457577,A,9,virema
M,neg,5447,5445,Deletion_reverse,1,0,0.00101626,0.001014199,0,0.000537346,0.985522672,0,10135,0.808784861,A,9,virema
M,neg,5457,5455,Deletion_reverse,1,0,0.000995025,0.000994036,0,0.000534188,0.985522672,0,10135,0.740753876,A,9,virema
M,neg,5683,933,Deletion_reverse,1,0,0.000875657,0.000371609,0,0.000368324,0.985522672,0,5387,0.726995304,A,9,virema
M,neg,5687,4995,Deletion_reverse,1,0,0.000856164,0.000894454,0,0.000373692,0.985522672,0,9445,0.567531904,A,9,virema
M,neg,5862,5860,Deletion_reverse,1,0,0.000447828,0.000449438,0,0.000295946,0.985522672,0,10135,0.793461747,A,9,virema
M,neg,5886,5884,Deletion_reverse,1,0,0.00093985,0.000942507,0,0.000270416,0.985522672,0,10135,0.567262746,A,9,virema
M,neg,5911,5909,Deletion_reverse,1,0,0.00030349,0.000303122,0,0.000268601,0.985522672,0,10135,0.75177758,A,9,virema
M,neg,5924,5922,Deletion_reverse,1,0,0.000308737,0.000309502,0,0.00029036,0.985522672,0,10135,0.557455595,A,9,virema
M,neg,6681,6678,Deletion_reverse,1,0,0.001008065,0.001040583,0,0.000701754,0.985522672,0,10134,0.526677272,A,9,virema
M,neg,7136,5215,Deletion_reverse,1,0,0.001466276,0.000280269,0,0.000242836,0.985522672,0,8216,0.53179627,A,9,virema
M,neg,7137,7135,Deletion_reverse,1,0,0.001449275,0.001490313,0,0.000881057,0.985522672,0,10135,0.578751278,A,9,virema
M,neg,7242,6251,Deletion_reverse,1,0,0.000706215,0.001228501,0,0.000328084,0.985522672,0,9146,0.712029969,A,9,virema
M,neg,7347,230,Deletion_reverse,1,0,0.002386635,0.003333333,0,0.000490918,0.985522672,0,3020,0.512210924,A,9,virema
M,neg,7354,7352,Deletion_reverse,1,0,0.001848429,0.001937984,0,0.000728332,0.985522672,0,10135,0.520337295,A,9,virema
M,neg,7594,7592,Deletion_reverse,1,0,0.000932836,0.000946074,0,0.000276625,0.985522672,0,10135,0.590902889,A,9,virema
M,neg,7780,5155,Deletion_reverse,1,0,0.001564945,0.000555864,0,0.000278242,0.985522672,0,7512,0.563509552,A,9,virema
M,neg,7780,7777,Deletion_reverse,1,0,0.001564945,0.001631321,0,0.000497265,0.985522672,0,10134,0.581997346,A,9,virema
M,neg,7802,7800,Deletion_reverse,1,0,0.000968054,0.000990099,0,0.000787402,0.985522672,0,10135,0.534968317,A,9,virema
M,neg,808,808,Insertion_reverse,1,0,0.001023541,0.001023541,0,0.000277546,0.985522672,0,10137,0.614655369,A,9,virema
M,neg,845,843,Deletion_reverse,1,0,0.00044964,0.000454545,0,0.000248571,0.985522672,0,10135,0.63744923,A,9,virema
M,neg,846,844,Deletion_reverse,1,0,0.000449236,0.000451671,0,0.000249004,0.985522672,0,10135,0.822125458,A,9,virema
M,neg,853,853,Insertion_reverse,1,0,0.000429738,0.000429738,0,0.00024777,0.985522672,0,10137,0.628031882,A,9,virema
M,neg,854,852,Deletion_reverse,1,0,0.000425532,0.000434028,0,0.000249066,0.985522672,0,10135,0.830752665,A,9,virema
M,neg,866,864,Deletion_reverse,1,0,0.000411523,0.000413565,0,0.000243427,0.985522672,0,10135,0.784575068,A,9,virema
M,neg,868,866,Deletion_reverse,1,0,0.000404204,0.000411523,0,0.000242542,0.985522672,0,10135,0.808130315,A,9,virema
M,neg,870,868,Deletion_reverse,1,0,0.000408831,0.000404204,0,0.000240038,0.985522672,0,10135,0.817980865,A,9,virema
M,neg,886,884,Deletion_reverse,1,0,0.000382409,0.000382702,0,0.000261233,0.985522672,0,10135,0.823047334,A,9,virema
M,neg,893,891,Deletion_reverse,1,0,0.000377358,0.000379363,0,0.000264061,0.985522672,0,10135,0.66318035,A,9,virema
M,neg,939,937,Deletion_reverse,1,0,0.000420345,0.000419111,0,0.00041806,0.985522672,0,10135,0.822985373,A,9,virema
M,neg,951,949,Deletion_reverse,1,0,0.0004329,0.000433839,0,0.000431779,0.985522672,0,10135,0.781474096,A,9,virema
M,neg,956,954,Deletion_reverse,1,0,0.000434028,0.000432339,0,0.000430293,0.985522672,0,10135,0.790988921,A,9,virema
M,neg,95,95,Insertion_reverse,1,0,0.000693963,0.000693963,0,0.000556174,0.985522672,0,10137,0.548223001,A,9,virema
M,neg,9704,9699,Deletion_reverse,1,0,0.001338688,0.001349528,0,0.000284333,0.985522672,0,10132,0.710385152,A,9,virema
